# Nominal_15 (Up to date)
# 1086 data points written for 54 variables.
# Simulation warnings:
#   Implantação recuperação do dispositivo a alta velocidade (80,7 m/s)
#
# Tempo (s);Altitude (ft);Velocidade vertical (ft/s);Aceleração vertical (G);Velocidade total (ft/s);Aceleração total (G);Posição a favor do vento (ft);Posição paralela ao vento (ft);Distância lateral (ft);Direção lateral (°);Velocidade lateral (ft/s);Aceleração lateral (G);Latitude (°);Longitude (°);Aceleração gravitacional (G);Ângulo de ataque (°);Taxa de rotação (°/s);Taxa de arremesso (°/s);Taxa de guinada (°/s);Massa. (oz);Massa do propelente (oz);Momento de inércia longitudinal (lb·ft²);Momento de inércia de rotação (lb·ft²);Localização do CP (in);Localização do CG (in);Calibres da margem de estabilidade (?);Número de Mach (?);Número de Reynolds (?);Impulso (N);Força de arrasto (N);Coeficiente de arrasto (?);Coeficiente de arrasto axial (?);Coeficiente de arrasto de atrito (?);Coeficiente de arrasto de pressão (?);Coeficiente de arrasto de base (?);Coeficiente de força normal (?);Coeficiente de momento de Pitch (?);Guinada coeficiente de momento (?);Coeficiente de força lateral (?);Coeficiente do momento de rotação (?);Coeficiente forçado de rotação (?);Coeficiente de amortecimento de rotação (?);Coeficiente de arremesso de amortecimento (?);Aceleração de Coriolis (G);Comprimento de referência (in);Área de referência (in²);Orientação vertical (zênite) (°);Orientação lateral (azimute) (°);Velocidade do vento (ft/s);Temperatura do ar (°F);Pressão do ar (psi);Velocidade do som (ft/s);Passo de tempo de simulação (s);Tempo de computação (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
7.8112;3267.9;717.65;-0.62016;794.33;0.64524;1355.2;0.44926;1355.2;0.018994;340.5;0.17814;32.941;-106.92;0.99819;0.0018204;2.6171e-6;-0.58376;0.11787;974.68;15.472;313.73;5.9494;80.661;59.728;3.6668;0.72974;35328712;418.03;304.16;0.63599;0.63599;0.29021;0.26002;0.085751;4.5438e-4;0.0018317;-3.3191e-4;0;0;0;0;-5.1405e-6;0.0031358;5.7087;25.595;64.615;0.029327;NaN;33.423;11.27;1088.5;0.05;0.093867
7.8612;3303.7;716.66;-0.65812;793.56;0.67538;1372.3;0.45825;1372.3;0.019133;340.79;0.15173;32.941;-106.92;0.99819;0.015941;2.6178e-6;0.69817;-0.012207;974.27;15.062;313.64;5.9487;80.644;59.721;3.6651;0.72913;35262821;404.39;302.92;0.63533;0.63533;0.29024;0.25939;0.085698;0.003979;0.014997;-4.3833e-4;0;0;0;0;7.3671e-6;0.0031331;5.7087;25.595;64.584;0.03032;NaN;33.295;11.255;1088.4;0.05;0.094157
7.9112;3339.5;715.6;-0.69787;792.71;0.70983;1389.3;0.46731;1389.3;0.019272;341.03;0.12975;32.941;-106.92;0.99818;0.022924;2.7435e-6;0.9789;-0.022518;973.86;14.653;313.56;5.948;80.633;59.714;3.6644;0.72844;35193781;390.75;301.6;0.6346;0.6346;0.29027;0.25869;0.085639;0.0057211;0.020731;7.2983e-5;0;0;0;0;1.4514e-5;0.0031302;5.7087;25.595;64.542;0.031409;NaN;33.168;11.24;1088.2;0.05;0.094412
7.9612;3375.3;714.48;-0.7401;791.79;0.74877;1406.4;0.47646;1406.4;0.019411;341.24;0.11361;32.941;-106.92;0.99818;0.015467;2.9342e-6;1.252;-0.043774;973.45;14.243;313.47;5.9473;80.633;59.707;3.6656;0.72769;35121623;377.11;300.2;0.63381;0.63381;0.29031;0.25793;0.085575;0.0038576;0.014074;1.9505e-4;0;0;0;0;2.3798e-5;0.003127;5.7087;25.595;64.486;0.032034;NaN;33.04;11.224;1088.1;0.05;0.094644
8.0112;3411;713.3;-0.78377;790.8;0.79025;1423.4;0.4857;1423.4;0.01955;341.43;0.10105;32.941;-106.92;0.99818;0.0011109;2.8583e-6;-1.2641;-0.48434;973.04;13.834;313.39;5.9467;80.638;59.7;3.6677;0.72687;35046379;363.47;298.71;0.63295;0.63295;0.29034;0.2571;0.085505;2.7684e-4;0.0014346;-3.6179e-4;0;0;0;0;-2.4321e-5;0.0031235;5.7087;25.595;64.42;0.032072;NaN;32.913;11.209;1087.9;0.05;0.098011
8.0612;3446.6;712.04;-0.82647;789.74;0.83114;1440.5;0.49503;1440.5;0.019689;341.6;0.087972;32.941;-106.92;0.99817;0.01585;2.7798e-6;-1.2316;-0.013321;972.63;13.424;313.3;5.946;80.619;59.693;3.6656;0.72599;34968077;349.93;297.15;0.63202;0.63202;0.29038;0.25621;0.085429;0.0039496;0.014229;4.5227e-4;0;0;0;0;-2.3147e-5;0.0031197;5.7087;25.595;64.355;0.031645;NaN;32.786;11.194;1087.8;0.05;0.098271
8.1112;3482.2;710.71;-0.85704;788.61;0.86036;1457.6;0.50442;1457.6;0.019828;341.75;0.075481;32.941;-106.92;0.99817;0.020115;2.7866e-6;-0.97973;0.01114;972.24;13.029;313.22;5.9453;80.607;59.686;3.6648;0.72504;34886777;339.36;295.51;0.63104;0.63104;0.29042;0.25526;0.085348;0.0050103;0.018554;3.0156e-4;0;0;0;0;-1.469e-5;0.0031156;5.7087;25.595;64.299;0.030851;NaN;32.659;11.179;1087.7;0.05;0.098555
8.1612;3517.7;709.34;-0.88066;787.42;0.88272;1474.7;0.51388;1474.7;0.019966;341.87;0.060182;32.941;-106.92;0.99817;0.01173;2.7207e-6;-0.75312;0.034572;971.9;12.694;313.15;5.9447;80.606;59.68;3.6656;0.72405;34803284;330.11;293.82;0.63;0.63;0.29047;0.25427;0.085263;0.0029195;0.010632;-3.9394e-5;0;0;0;0;-8.7066e-6;0.0031114;5.7087;25.595;64.256;0.030612;NaN;32.532;11.164;1087.5;0.05;0.098878
8.2112;3553.1;707.93;-0.90285;786.19;0.90384;1491.8;0.5234;1491.8;0.020102;341.96;0.042233;32.941;-106.92;0.99816;0.0036731;2.678e-6;0.69592;0.030649;971.61;12.407;313.09;5.9443;80.604;59.676;3.6662;0.72301;34717961;320.86;292.09;0.62893;0.62893;0.29051;0.25324;0.085175;9.1344e-4;0.0030629;9.6174e-5;0;0;0;0;7.4575e-6;0.0031069;5.7087;25.595;64.221;0.031452;NaN;32.406;11.149;1087.4;0.05;0.099142
8.2612;3588.5;706.48;-0.92547;784.92;0.92582;1508.9;0.53297;1508.9;0.020238;342.03;0.025499;32.941;-106.92;0.99816;0.016132;2.6685e-6;0.83918;-0.020223;971.33;12.121;313.03;5.9438;80.585;59.671;3.6637;0.72193;34630826;311.61;290.31;0.62783;0.62783;0.29056;0.25218;0.085083;0.0040109;0.015027;4.5222e-4;0;0;0;0;1.0879e-5;0.0031023;5.7087;25.595;64.183;0.032731;NaN;32.28;11.134;1087.2;0.05;0.099413
8.3112;3623.8;705;-0.94988;783.6;0.94997;1526;0.54263;1526;0.020374;342.07;0.012824;32.941;-106.92;0.99816;0.018214;2.6267e-6;1.0806;-0.039857;971.04;11.834;312.97;5.9433;80.575;59.666;3.6627;0.72082;34541895;302.36;288.5;0.62668;0.62668;0.29061;0.25108;0.084988;0.0045261;0.016117;-9.5778e-5;0;0;0;0;1.8101e-5;0.0030975;5.7087;25.595;64.135;0.033727;NaN;32.154;11.119;1087.1;0.05;0.099691
8.3612;3659;703.47;-0.97618;782.24;0.97619;1543.1;0.55237;1543.1;0.02051;342.1;0.0043921;32.941;-106.92;0.99815;0.0093864;2.6833e-6;1.2666;-0.088016;970.75;11.547;312.91;5.9428;80.573;59.661;3.6632;0.71966;34451183;293.11;286.64;0.62551;0.62551;0.29066;0.24995;0.08489;0.0023304;0.0082599;7.0892e-5;0;0;0;0;2.4953e-5;0.0030925;5.7087;25.595;64.076;0.034253;NaN;32.029;11.104;1087;0.05;0.099956
8.4112;3694.1;701.91;-1.0032;780.84;1.0033;1560.2;0.5622;1560.2;0.020646;342.11;0.002647;32.941;-106.92;0.99815;0.0044663;2.6982e-6;-1.2965;-0.12227;970.47;11.26;312.85;5.9423;80.567;59.656;3.6631;0.71846;34358707;283.86;284.75;0.6243;0.6243;0.29072;0.24879;0.084788;0.001108;0.0045134;4.2402e-4;0;0;0;0;-2.6241e-5;0.0030874;5.7087;25.595;64.011;0.033979;NaN;31.903;11.089;1086.8;0.05;0.10022
8.4612;3729.2;700.3;-1.0295;779.4;1.0296;1577.3;0.57211;1577.3;0.020782;342.11;0.010583;32.941;-106.92;0.99815;0.014652;2.8075e-6;-1.1672;-0.0018577;970.18;10.973;312.79;5.9419;80.549;59.651;3.6608;0.71722;34264483;274.6;282.82;0.62306;0.62306;0.29077;0.2476;0.084683;0.0036334;0.013504;8.8498e-5;0;0;0;0;-2.1346e-5;0.0030821;5.7087;25.595;63.949;0.033093;NaN;31.778;11.074;1086.7;0.05;0.10053
8.5112;3764.1;698.65;-1.0539;777.91;1.0541;1594.4;0.58208;1594.4;0.020917;342.1;0.02225;32.941;-106.92;0.99814;0.015356;2.7798e-6;-0.95963;0.031766;969.89;10.686;312.73;5.9414;80.538;59.646;3.6597;0.71594;34168526;265.35;280.86;0.62178;0.62178;0.29083;0.24638;0.084575;0.0038054;0.013765;-2.2494e-4;0;0;0;0;-1.4484e-5;0.0030767;5.7087;25.595;63.895;0.032031;NaN;31.654;11.059;1086.6;0.05;0.1008
8.5612;3799;696.96;-1.0762;776.37;1.0769;1611.5;0.5921;1611.5;0.021052;342.06;0.037266;32.941;-106.92;0.99814;0.0067525;2.8277e-6;-0.80321;0.10698;969.61;10.399;312.67;5.9409;80.535;59.641;3.66;0.71462;34070852;256.18;278.86;0.62048;0.62048;0.29088;0.24513;0.084464;0.0016718;0.0059536;-4.6718e-4;0;0;0;0;-1.0187e-5;0.003071;5.7087;25.595;63.852;0.031627;NaN;31.529;11.044;1086.4;0.05;0.10105
8.6112;3833.8;695.23;-1.0913;774.8;1.0925;1628.6;0.60216;1628.6;0.021184;342;0.050419;32.941;-106.92;0.99814;0.0057129;2.8279e-6;0.80026;0.070788;969.33;10.121;312.62;5.9404;80.525;59.636;3.6591;0.71326;33971493;248.94;276.84;0.61914;0.61914;0.29094;0.24385;0.08435;0.0014134;0.0054211;2.6955e-4;0;0;0;0;1.0154e-5;0.0030652;5.7087;25.595;63.812;0.032444;NaN;31.405;11.029;1086.3;0.05;0.1013
8.6612;3868.5;693.48;-1.1041;773.19;1.1058;1645.7;0.61227;1645.7;0.021316;341.92;0.060715;32.941;-106.92;0.99813;0.014272;2.7669e-6;0.94001;-0.017123;969.09;9.8794;312.56;5.94;80.507;59.632;3.6567;0.71187;33870970;242.58;274.79;0.61779;0.61779;0.291;0.24255;0.084233;0.003529;0.012734;2.2445e-4;0;0;0;0;1.4068e-5;0.0030593;5.7087;25.595;63.769;0.034051;NaN;31.281;11.014;1086.1;0.05;0.10156
8.7112;3903.2;691.71;-1.1184;771.56;1.1205;1662.8;0.62245;1662.8;0.021448;341.83;0.0679;32.941;-106.92;0.99813;0.014376;2.7172e-6;1.1249;-0.051456;968.87;9.6673;312.52;5.9397;80.495;59.628;3.6554;0.71046;3.377e7;236.21;272.73;0.61642;0.61642;0.29107;0.24124;0.084115;0.0035521;0.012782;-1.5972e-4;0;0;0;0;2.0231e-5;0.0030533;5.7087;25.595;63.717;0.035491;NaN;31.158;11;1086;0.05;0.10183
8.7612;3937.7;689.92;-1.1341;769.91;1.1364;1679.9;0.6327;1679.9;0.021579;341.72;0.07219;32.941;-106.92;0.99813;0.006409;2.7852e-6;1.2588;-0.12766;968.66;9.4551;312.48;5.9393;80.491;59.624;3.6552;0.70902;33667143;229.84;270.66;0.61504;0.61504;0.29113;0.23992;0.083995;0.001582;0.0054959;-2.7688e-4;0;0;0;0;2.5442e-5;0.0030472;5.7087;25.595;63.657;0.035985;NaN;31.034;10.985;1085.9;0.05;0.10208
8.8112;3972.2;688.1;-1.1503;768.23;1.1528;1697;0.64305;1697;0.021711;341.61;0.075424;32.941;-106.92;0.99812;0.0047391;2.7772e-6;-1.2683;-0.10164;968.45;9.2429;312.43;5.9389;80.481;59.621;3.6541;0.70757;33563852;223.48;268.58;0.61365;0.61365;0.29119;0.23858;0.083873;0.0011689;0.0047353;-3.6911e-4;0;0;0;0;-2.5942e-5;0.0030409;5.7087;25.595;63.593;0.035632;NaN;30.912;10.97;1085.7;0.05;0.10242
8.8612;4006.5;686.25;-1.1658;766.53;1.1685;1714.1;0.65346;1714.1;0.021843;341.5;0.079978;32.941;-106.92;0.99812;0.012298;2.7204e-6;-1.1596;-0.0043272;968.24;9.0307;312.39;5.9386;80.463;59.617;3.6516;0.70608;3.346e7;217.11;266.49;0.61224;0.61225;0.29126;0.23724;0.08375;0.0030315;0.010797;-3.144e-4;0;0;0;0;-2.1781e-5;0.0030346;5.7087;25.595;63.532;0.03503;NaN;30.789;10.956;1085.6;0.05;0.10268
8.9112;4040.8;684.38;-1.1799;764.8;1.1832;1731.1;0.66394;1731.1;0.021975;341.37;0.087225;32.941;-106.92;0.99812;0.012367;2.7983e-6;-1.002;0.024968;968.02;8.8185;312.34;5.9382;80.451;59.613;3.6502;0.70458;33354548;210.74;264.38;0.61083;0.61083;0.29132;0.23588;0.083624;0.0030463;0.0116;2.4602e-4;0;0;0;0;-1.6337e-5;0.0030282;5.7087;25.595;63.478;0.034468;NaN;30.667;10.941;1085.5;0.05;0.10295
8.9612;4075;682.49;-1.1928;763.04;1.1967;1748.2;0.67447;1748.2;0.022105;341.23;0.097032;32.941;-106.92;0.99811;0.0051555;2.7533e-6;-0.88137;0.087191;967.81;8.6064;312.3;5.9379;80.445;59.61;3.6498;0.70305;33248546;204.38;262.27;0.6094;0.6094;0.29139;0.23452;0.083498;0.0012686;0.0051325;1.3478e-4;0;0;0;0;-1.2699e-5;0.0030217;5.7087;25.595;63.431;0.034375;NaN;30.545;10.927;1085.3;0.05;0.10321
9.0112;4109;680.58;-1.2051;761.26;1.2099;1765.3;0.68506;1765.3;0.022235;341.07;0.10782;32.941;-106.92;0.99811;0.0049978;2.7345e-6;0.88238;0.01104;967.6;8.3942;312.25;5.9375;80.433;59.606;3.6484;0.7015;33141653;198.01;260.15;0.60796;0.60796;0.29145;0.23314;0.083369;0.0012288;0.004412;1.6238e-4;0;0;0;0;1.2787e-5;0.0030151;5.7087;25.595;63.387;0.035346;NaN;30.424;10.912;1085.2;0.05;0.10352
9.0612;4143;678.65;-1.2177;759.46;1.2233;1782.3;0.6957;1782.3;0.022365;340.9;0.11744;32.941;-106.92;0.99811;0.012095;2.7151e-6;0.99185;-0.046479;967.39;8.182;312.21;5.9372;80.415;59.602;3.6459;0.69992;33033874;191.7;258.03;0.60651;0.60652;0.29152;0.23175;0.083239;0.002972;0.011075;1.3578e-4;0;0;0;0;1.6234e-5;0.0030084;5.7087;25.595;63.341;0.036815;NaN;30.302;10.898;1085.1;0.05;0.10406
9.1112;4176.9;676.69;-1.2268;757.63;1.2329;1799.3;0.70641;1799.3;0.022494;340.71;0.12232;32.941;-106.92;0.9981;0.012303;2.7234e-6;1.1441;-0.068269;967.18;7.976;312.17;5.9368;80.403;59.599;3.6444;0.69832;32925226;186.8;255.89;0.60506;0.60506;0.29159;0.23036;0.083107;0.0030207;0.01116;-2.0232e-4;0;0;0;0;2.1704e-5;0.0030016;5.7087;25.595;63.287;0.037722;NaN;30.182;10.883;1084.9;0.05;0.10466
9.1612;4210.7;674.73;-1.2349;755.78;1.2411;1816.4;0.71721;1816.4;0.022624;340.52;0.12393;32.941;-106.92;0.9981;0.005947;2.7722e-6;1.2535;-0.1171;967;7.7975;312.13;5.9365;80.396;59.596;3.6437;0.69671;32816084;182.54;253.76;0.6036;0.6036;0.29166;0.22896;0.082975;0.0014587;0.0052396;3.8389e-4;0;0;0;0;2.6182e-5;0.0029947;5.7087;25.595;63.227;0.03773;NaN;30.061;10.869;1084.8;0.05;0.10503
9.2112;4244.4;672.74;-1.2435;753.93;1.2497;1833.4;0.72809;1833.4;0.022754;340.33;0.1247;32.941;-106.92;0.9981;0.0031563;2.7584e-6;-1.2723;-0.062741;966.85;7.6402;312.1;5.9363;80.386;59.593;3.6424;0.69508;32706612;178.28;251.63;0.60214;0.60214;0.29173;0.22757;0.082841;7.7349e-4;0.00287;-2.5826e-4;0;0;0;0;-2.7106e-5;0.0029878;5.7087;25.595;63.163;0.037027;NaN;29.941;10.855;1084.7;0.05;0.10539
9.2612;4278;670.75;-1.2516;752.06;1.258;1850.4;0.73903;1850.4;0.022883;340.13;0.12636;32.941;-106.92;0.99809;0.0097567;2.737e-6;-1.1891;0.049816;966.69;7.483;312.06;5.936;80.368;59.59;3.6397;0.69344;32596812;174.01;249.51;0.60068;0.60068;0.2918;0.22617;0.082707;0.0023895;0.0084015;2.0284e-4;0;0;0;0;-2.3794e-5;0.0029808;5.7087;25.595;63.101;0.035857;NaN;29.821;10.84;1084.5;0.05;0.10575
9.3112;4311.4;668.74;-1.2588;750.18;1.2655;1867.4;0.75002;1867.4;0.023012;339.93;0.13005;32.941;-106.92;0.99809;0.010497;2.6942e-6;-1.0617;0.094326;966.53;7.3258;312.03;5.9357;80.355;59.587;3.6379;0.69179;32487540;169.75;247.41;0.59922;0.59922;0.29187;0.22478;0.082573;0.0025686;0.0098537;-3.5281e-4;0;0;0;0;-1.9065e-5;0.0029738;5.7087;25.595;63.045;0.03498;NaN;29.702;10.826;1084.4;0.05;0.1061
9.3612;4344.8;666.72;-1.265;748.28;1.2723;1884.4;0.76104;1884.4;0.02314;339.72;0.13572;32.941;-106.92;0.99809;0.0052754;2.6867e-6;-0.95904;0.15095;966.37;7.1685;312;5.9355;80.347;59.585;3.637;0.69013;32379187;165.48;245.31;0.59776;0.59776;0.29194;0.22338;0.082437;0.0012897;0.0042879;4.5419e-4;0;0;0;0;-1.5634e-5;0.0029668;5.7087;25.595;62.994;0.035569;NaN;29.583;10.813;1084.3;0.05;0.10651
9.4113;4378.1;664.69;-1.2708;746.38;1.2787;1901.4;0.7721;1901.4;0.023266;339.51;0.14229;32.941;-106.92;0.99808;0.0027467;2.6806e-6;0.95588;0.030922;966.22;7.0113;311.96;5.9352;80.337;59.582;3.6357;0.68845;3.227e7;161.22;243.23;0.5963;0.5963;0.29201;0.22199;0.082301;6.7087e-4;0.0024227;2.8093e-4;0;0;0;0;1.5611e-5;0.0029596;5.7087;25.595;62.946;0.037117;NaN;29.464;10.799;1084.1;0.05;0.10718
9.4613;4411.3;662.65;-1.2769;744.46;1.2855;1918.3;0.78321;1918.3;0.023392;339.28;0.14835;32.941;-106.92;0.99808;0.0091889;2.6447e-6;1.0234;-0.072754;966.06;6.8541;311.93;5.9349;80.319;59.579;3.633;0.68677;32161437;156.95;241.15;0.59485;0.59485;0.29208;0.2206;0.082165;0.0022429;0.0078338;-1.4472e-4;0;0;0;0;1.7988e-5;0.0029525;5.7087;25.595;62.897;0.038828;NaN;29.346;10.786;1084;0.05;0.10786
9.5113;4444.4;660.61;-1.2838;742.53;1.2928;1935.3;0.7944;1935.3;0.023519;339.04;0.15287;32.941;-106.92;0.99808;0.010886;2.6546e-6;1.1363;-0.097976;965.9;6.6968;311.9;5.9347;80.305;59.576;3.631;0.68507;32052040;152.69;239.07;0.5934;0.5934;0.29215;0.21922;0.082027;0.002655;0.0096121;2.3356e-4;0;0;0;0;2.229e-5;0.0029453;5.7087;25.595;62.843;0.039891;NaN;29.228;10.773;1083.9;0.05;0.1085
9.5613;4477.4;658.55;-1.2916;740.59;1.3009;1952.3;0.80568;1952.3;0.023646;338.8;0.15569;32.941;-106.92;0.99807;0.0071471;2.7124e-6;1.2376;-0.14213;965.75;6.5396;311.87;5.9344;80.295;59.574;3.6299;0.68336;31942294;148.43;237;0.59194;0.59194;0.29222;0.21783;0.081889;0.0017415;0.0066845;2.0538e-4;0;0;0;0;2.658e-5;0.002938;5.7087;25.595;62.783;0.040099;NaN;29.11;10.759;1083.7;0.05;0.11202
9.6113;4510.2;656.47;-1.2999;738.63;1.3094;1969.2;0.81704;1969.2;0.023773;338.55;0.1575;32.941;-106.92;0.99807;3.2082e-4;2.722e-6;0.11576;-1.2821;965.59;6.3824;311.83;5.9341;80.288;59.571;3.6291;0.68163;31832200;144.16;234.94;0.59049;0.59049;0.2923;0.21645;0.081751;7.8093e-5;5.3182e-4;-1.8006e-4;0;0;0;0;2.3379e-7;0.0029307;5.7087;25.595;62.719;0.039262;NaN;28.993;10.746;1083.6;0.05;0.11218
9.6613;4543;654.39;-1.308;736.66;1.3177;1986.1;0.82846;1986.1;0.0239;338.3;0.1595;32.941;-106.92;0.99807;0.0064994;2.7341e-6;-1.2473;0.059325;965.43;6.2251;311.8;5.9339;80.27;59.568;3.6265;0.6799;31721758;139.93;232.89;0.58904;0.58904;0.29237;0.21506;0.081612;0.001581;0.0054291;2.6925e-5;0;0;0;0;-2.7286e-5;0.0029233;5.7087;25.595;62.656;0.037995;NaN;28.876;10.733;1083.5;0.05;0.11234
9.7113;4575.7;652.29;-1.3125;734.68;1.3224;2003;0.83993;2003;0.024026;338.05;0.1612;32.941;-106.92;0.99806;0.0091821;2.7256e-6;-1.1531;0.10169;965.28;6.0722;311.77;5.9336;80.255;59.565;3.6243;0.67815;31610976;136.61;230.84;0.5876;0.5876;0.29244;0.21368;0.081472;0.0022319;0.0085591;4.6793e-4;0;0;0;0;-2.3448e-5;0.0029159;5.7087;25.595;62.595;0.037153;NaN;28.759;10.719;1083.4;0.05;0.1126
9.7613;4608.2;650.18;-1.3149;732.69;1.3251;2019.9;0.85144;2019.9;0.024152;337.79;0.16382;32.941;-106.92;0.99806;0.0066925;2.7006e-6;-1.0542;0.14253;965.14;5.9385;311.74;5.9334;80.245;59.563;3.6229;0.6764;3.15e7;133.7;228.8;0.58615;0.58615;0.29251;0.21231;0.081332;0.0016253;0.006049;1.1496e-4;0;0;0;0;-1.9704e-5;0.0029085;5.7087;25.595;62.54;0.037234;NaN;28.643;10.706;1083.2;0.05;0.11275
9.8113;4640.7;648.07;-1.3167;730.7;1.3274;2036.8;0.86299;2036.8;0.024276;337.53;0.16756;32.941;-106.92;0.99806;6.9534e-4;2.7116e-6;-0.82494;0.60713;965.03;5.8197;311.72;5.9332;80.237;59.561;3.6219;0.67464;31389202;130.79;226.77;0.58472;0.58472;0.29259;0.21094;0.081192;1.6869e-4;1.3486e-4;-3.1068e-4;0;0;0;0;-1.2131e-5;0.0029011;5.7087;25.595;62.488;0.038391;NaN;28.528;10.693;1083.1;0.05;0.11289
9.8613;4673;645.96;-1.3186;728.71;1.3297;2053.7;0.87458;2053.7;0.0244;337.26;0.17135;32.941;-106.92;0.99806;0.0056899;2.7107e-6;1.053;-0.068807;964.91;5.7009;311.69;5.933;80.22;59.559;3.6193;0.67287;31278308;127.87;224.76;0.58329;0.58329;0.29266;0.20958;0.081052;0.0013794;0.0048525;4.9484e-4;0;0;0;0;1.9876e-5;0.0028936;5.7087;25.595;62.436;0.040122;NaN;28.412;10.68;1083;0.05;0.11304
9.9113;4705.3;643.85;-1.321;726.7;1.3324;2070.5;0.88624;2070.5;0.024524;336.99;0.17428;32.941;-106.91;0.99805;0.0091299;2.6788e-6;1.1312;-0.10511;964.79;5.5821;311.67;5.9328;80.205;59.557;3.6169;0.6711;31167405;124.96;222.77;0.58187;0.58187;0.29273;0.20823;0.080912;0.0022117;0.0081696;1.7674e-4;0;0;0;0;2.3061e-5;0.0028861;5.7087;25.595;62.382;0.041437;NaN;28.297;10.667;1082.8;0.05;0.11318
9.9613;4737.4;641.73;-1.3241;724.7;1.3357;2087.4;0.89797;2087.4;0.024648;336.71;0.17594;32.941;-106.91;0.99805;0.0082443;2.6129e-6;1.221;-0.12794;964.67;5.4633;311.64;5.9326;80.193;59.555;3.6152;0.66933;31056491;122.05;220.78;0.58046;0.58046;0.29281;0.20688;0.080772;0.0019955;0.0070122;2.899e-4;0;0;0;0;2.7019e-5;0.0028786;5.7087;25.595;62.322;0.041935;NaN;28.183;10.654;1082.7;0.05;0.11339
10.011;4769.5;639.6;-1.3277;722.69;1.3394;2104.2;0.90979;2104.2;0.024773;336.43;0.17657;32.941;-106.91;0.99805;0.0037213;2.6152e-6;1.2785;-0.18506;964.55;5.3444;311.62;5.9324;80.184;59.553;3.614;0.66755;30945562;119.13;218.81;0.57905;0.57905;0.29288;0.20554;0.080631;8.9986e-4;0.003625;3.9439e-4;0;0;0;0;2.979e-5;0.0028711;5.7087;25.595;62.259;0.041556;NaN;28.068;10.641;1082.6;0.05;0.11368
10.061;4801.4;637.47;-1.3317;720.67;1.3433;2121;0.92167;2121;0.024898;336.15;0.17685;32.941;-106.91;0.99804;0.0021831;2.5962e-6;-1.299;-9.6182e-4;964.43;5.2256;311.59;5.9322;80.173;59.551;3.6124;0.66576;30834616;116.22;216.86;0.57766;0.57766;0.29295;0.20421;0.080491;5.2743e-4;0.002125;3.0877e-6;0;0;0;0;-3.0923e-5;0.0028635;5.7087;25.595;62.194;0.040594;NaN;27.954;10.628;1082.5;0.05;0.11393
10.111;4833.2;635.33;-1.3354;718.65;1.3471;2137.8;0.93362;2137.8;0.025022;335.87;0.17766;32.941;-106.91;0.99804;0.0064841;2.6009e-6;-1.2479;0.10028;964.31;5.1068;311.57;5.932;80.157;59.549;3.61;0.66397;30723651;113.31;214.91;0.57627;0.57627;0.29302;0.20289;0.080351;0.0015655;0.0054898;-2.1527e-4;0;0;0;0;-2.8698e-5;0.002856;5.7087;25.595;62.13;0.039645;NaN;27.841;10.615;1082.3;0.05;0.11418
10.161;4864.9;633.19;-1.3385;716.62;1.3505;2154.6;0.9456;2154.6;0.025146;335.59;0.1795;32.941;-106.91;0.99804;0.0072693;2.5566e-6;-1.1744;0.1262;964.19;4.988;311.54;5.9318;80.143;59.546;3.608;0.66218;30612663;110.42;212.98;0.57488;0.57488;0.2931;0.20157;0.080211;0.0017536;0.0067155;-2.9343e-4;0;0;0;0;-2.5563e-5;0.0028484;5.7087;25.595;62.069;0.03935;NaN;27.728;10.602;1082.2;0.05;0.1145
10.211;4896.5;631.04;-1.3392;714.59;1.3514;2171.4;0.95763;2171.4;0.025269;335.3;0.18144;32.941;-106.91;0.99803;0.0042797;2.5274e-6;-1.1056;0.15999;964.08;4.8721;311.52;5.9316;80.133;59.544;3.6066;0.66038;30501657;108.09;211.06;0.57351;0.57351;0.29317;0.20026;0.08007;0.0010315;0.0039289;7.2543e-5;0;0;0;0;-2.2785e-5;0.0028408;5.7087;25.595;62.012;0.039917;NaN;27.615;10.59;1082.1;0.05;0.11481
10.261;4928;628.89;-1.3388;712.56;1.3513;2188.1;0.96969;2188.1;0.025391;335.01;0.18359;32.941;-106.91;0.99803;9.7983e-4;2.5281e-6;1.0833;0.19824;963.98;4.7691;311.49;5.9314;80.124;59.543;3.6052;0.65857;30390773;106.03;209.16;0.57214;0.57214;0.29324;0.19896;0.07993;2.3594e-4;6.5726e-4;-3.6009e-4;0;0;0;0;2.1997e-5;0.0028332;5.7087;25.595;61.957;0.040956;NaN;27.503;10.577;1082;0.05;0.11509
10.311;4959.4;626.74;-1.3385;710.52;1.3513;2204.9;0.98181;2204.9;0.025513;334.71;0.18564;32.941;-106.91;0.99803;0.0058136;2.535e-6;1.131;-0.048622;963.88;4.6761;311.48;5.9313;80.107;59.541;3.6026;0.65677;3.028e7;103.96;207.27;0.57078;0.57078;0.29332;0.19767;0.07979;0.0013989;0.0050216;2.5912e-4;0;0;0;0;2.4114e-5;0.0028256;5.7087;25.595;61.901;0.042003;NaN;27.391;10.564;1081.8;0.05;0.11535
