# Nominal_5 (Up to date)
# 1067 data points written for 54 variables.
# Simulation warnings:
#   Implantação recuperação do dispositivo a alta velocidade (28,5 m/s)
#
# Tempo (s);Altitude (ft);Velocidade vertical (ft/s);Aceleração vertical (G);Velocidade total (ft/s);Aceleração total (G);Posição a favor do vento (ft);Posição paralela ao vento (ft);Distância lateral (ft);Direção lateral (°);Velocidade lateral (ft/s);Aceleração lateral (G);Latitude (°);Longitude (°);Aceleração gravitacional (G);Ângulo de ataque (°);Taxa de rotação (°/s);Taxa de arremesso (°/s);Taxa de guinada (°/s);Massa. (oz);Massa do propelente (oz);Momento de inércia longitudinal (lb·ft²);Momento de inércia de rotação (lb·ft²);Localização do CP (in);Localização do CG (in);Calibres da margem de estabilidade (?);Número de Mach (?);Número de Reynolds (?);Impulso (N);Força de arrasto (N);Coeficiente de arrasto (?);Coeficiente de arrasto axial (?);Coeficiente de arrasto de atrito (?);Coeficiente de arrasto de pressão (?);Coeficiente de arrasto de base (?);Coeficiente de força normal (?);Coeficiente de momento de Pitch (?);Guinada coeficiente de momento (?);Coeficiente de força lateral (?);Coeficiente do momento de rotação (?);Coeficiente forçado de rotação (?);Coeficiente de amortecimento de rotação (?);Coeficiente de arremesso de amortecimento (?);Aceleração de Coriolis (G);Comprimento de referência (in);Área de referência (in²);Orientação vertical (zênite) (°);Orientação lateral (azimute) (°);Velocidade do vento (ft/s);Temperatura do ar (°F);Pressão do ar (psi);Velocidade do som (ft/s);Passo de tempo de simulação (s);Tempo de computação (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
18.061;9397.6;375.13;-1.1482;388.65;1.149;1588.9;1.179;1588.9;0.042514;101.58;0.042444;32.941;-106.92;0.9976;0.0042418;0;1.2226;-0.075613;959.21;0;310.49;5.9234;78.787;59.459;3.3858;0.36514;14763200;0;41.535;0.4401;0.4401;0.30245;0.075412;0.062234;9.3264e-4;0.0027046;-8.3102e-5;0;0;0;0;9.4194e-5;0.0014992;5.7087;25.595;74.852;0.077469;NaN;11.564;8.8784;1064.4;0.05;0.1487
18.111;9416.4;373.29;-1.1466;386.85;1.1474;1594;1.1858;1594;0.042623;101.51;0.042173;32.941;-106.92;0.9976;0.0044816;0;1.233;-0.069068;959.21;0;310.49;5.9234;78.782;59.459;3.385;0.36348;14687841;0;41.088;0.43968;0.43968;0.30249;0.075029;0.062162;9.8505e-4;0.0027562;2.1901e-5;0;0;0;0;9.6696e-5;0.0014924;5.7087;25.595;74.791;0.077686;NaN;11.497;8.872;1064.3;0.05;0.14884
18.161;9435;371.45;-1.1449;385.05;1.1457;1599;1.1926;1599;0.042732;101.45;0.041908;32.941;-106.92;0.9976;0.0047697;0;1.243;-0.056159;959.21;0;310.49;5.9234;78.777;59.459;3.3841;0.36181;14612696;0;40.645;0.43927;0.43927;0.30253;0.074648;0.062091;0.001048;0.0034526;-4.2976e-5;0;0;0;0;9.9178e-5;0.0014857;5.7087;25.595;74.729;0.077788;NaN;11.43;8.8655;1064.2;0.05;0.15204
18.211;9453.5;369.61;-1.1433;383.26;1.144;1604.1;1.1994;1604.1;0.04284;101.38;0.041647;32.941;-106.92;0.9976;0.0051062;0;1.2536;-0.041368;959.21;0;310.49;5.9234;78.772;59.459;3.3833;0.36015;14537765;0;40.206;0.43885;0.43885;0.30256;0.074271;0.062021;0.0011216;0.0033591;1.5493e-5;0;0;0;0;1.0183e-4;0.0014789;5.7087;25.595;74.667;0.077861;NaN;11.364;8.8591;1064.1;0.05;0.15226
18.261;9471.9;367.77;-1.1417;381.47;1.1424;1609.2;1.2062;1609.2;0.042949;101.31;0.041389;32.941;-106.92;0.9976;0.0054684;0;1.2651;-0.022883;959.21;0;310.49;5.9234;78.768;59.459;3.3824;0.3585;14463046;0;39.771;0.43845;0.43845;0.3026;0.073896;0.061951;0.0012008;0.0041202;2.8924e-5;0;0;0;0;1.0468e-4;0.0014722;5.7087;25.595;74.604;0.077839;NaN;11.299;8.8527;1064.1;0.05;0.15246
18.311;9490.3;365.93;-1.1401;379.68;1.1408;1614.2;1.2131;1614.2;0.043058;101.25;0.04113;32.941;-106.92;0.9976;0.0058044;0;1.2773;-0.0052229;959.21;0;310.49;5.9234;78.763;59.459;3.3816;0.35684;14388538;0;39.341;0.43804;0.43804;0.30264;0.073524;0.061881;0.0012742;0.0046931;1.2143e-4;0;0;0;0;1.0771e-4;0.0014655;5.7087;25.595;74.54;0.077787;NaN;11.233;8.8464;1064;0.05;0.15266
18.361;9508.5;364.1;-1.1385;377.9;1.1392;1619.3;1.22;1619.3;0.043166;101.18;0.04087;32.941;-106.92;0.99759;0.0060899;0;1.2896;0.0092584;959.21;0;310.49;5.9234;78.758;59.459;3.3807;0.35519;14314241;0;38.914;0.43764;0.43764;0.30267;0.073156;0.061812;0.0013365;0.0042873;3.8857e-5;0;0;0;0;1.1084e-4;0.0014587;5.7087;25.595;74.476;0.07776;NaN;11.168;8.8401;1063.9;0.05;0.15298
18.411;9526.7;362.27;-1.1369;376.12;1.1376;1624.4;1.2269;1624.4;0.043275;101.12;0.040608;32.941;-106.92;0.99759;0.0063388;0;1.3015;0.023109;959.21;0;310.49;5.9234;78.753;59.459;3.3799;0.35354;1.424e7;0;38.491;0.43724;0.43724;0.30271;0.07279;0.061743;0.0013907;0.0043695;4.0098e-4;0;0;0;0;1.1396e-4;0.001452;5.7087;25.595;74.411;0.077731;NaN;11.103;8.8338;1063.9;0.05;0.15324
18.461;9544.7;360.44;-1.1353;374.34;1.136;1629.4;1.2338;1629.4;0.043383;101.05;0.040345;32.941;-106.92;0.99759;0.0065415;0;1.3144;0.032068;959.21;0;310.49;5.9234;78.749;59.459;3.3791;0.35189;14166270;0;38.071;0.43684;0.43684;0.30274;0.072427;0.061674;0.0014347;0.0044071;4.744e-4;0;0;0;0;1.1734e-4;0.0014453;5.7087;25.595;74.346;0.077769;NaN;11.039;8.8275;1063.8;0.05;0.15354
18.511;9562.7;358.62;-1.1338;372.56;1.1345;1634.5;1.2407;1634.5;0.043492;100.99;0.040079;32.941;-106.92;0.99759;0.0066706;0;1.3275;0.037111;959.21;0;310.49;5.9234;78.744;59.459;3.3783;0.35025;14092595;0;37.656;0.43645;0.43645;0.30278;0.072067;0.061606;0.0014626;0.0043944;3.1346e-4;0;0;0;0;1.2083e-4;0.0014387;5.7087;25.595;74.28;0.077885;NaN;10.975;8.8213;1063.7;0.05;0.15374
18.561;9580.6;356.79;-1.1322;370.79;1.1329;1639.5;1.2476;1639.5;0.0436;100.92;0.039809;32.941;-106.92;0.99759;0.0067369;0;1.3404;0.040348;959.21;0;310.49;5.9234;78.74;59.459;3.3775;0.34861;14019124;0;37.244;0.43606;0.43606;0.30281;0.071709;0.061539;0.0014767;0.0053411;3.6711e-4;0;0;0;0;1.2437e-4;0.001432;5.7087;25.595;74.213;0.078039;NaN;10.911;8.8151;1063.6;0.05;0.15402
18.611;9598.4;354.97;-1.1307;369.02;1.1314;1644.6;1.2546;1644.6;0.043708;100.86;0.039537;32.941;-106.92;0.99759;0.0067295;0;1.3537;0.040112;959.21;0;310.49;5.9234;78.735;59.459;3.3768;0.34697;13945858;0;36.836;0.43567;0.43567;0.30285;0.071355;0.061471;0.0014746;0.0050388;-1.0062e-4;0;0;0;0;1.2808e-4;0.0014254;5.7087;25.595;74.145;0.078265;NaN;10.848;8.809;1063.6;0.05;0.15427
18.661;9616.1;353.16;-1.1292;367.26;1.1299;1649.6;1.2615;1649.6;0.043817;100.79;0.039264;32.941;-106.92;0.99758;0.0066711;0;1.3673;0.038421;959.21;0;310.49;5.9234;78.731;59.459;3.376;0.34533;13872794;0;36.432;0.43529;0.43529;0.30288;0.071003;0.061405;0.0014614;0.0049722;-1.7907e-4;0;0;0;0;1.3192e-4;0.0014187;5.7087;25.595;74.077;0.078523;NaN;10.784;8.8029;1063.5;0.05;0.15456
18.711;9633.7;351.34;-1.1277;365.5;1.1284;1654.6;1.2685;1654.6;0.043925;100.73;0.038989;32.941;-106.92;0.99758;0.006572;0;1.3801;0.034408;959.21;0;310.49;5.9234;78.727;59.459;3.3753;0.34369;1.38e7;0;36.031;0.43491;0.43491;0.30292;0.070654;0.061338;0.0014393;0.0051531;-2.2045e-4;0;0;0;0;1.357e-4;0.0014121;5.7087;25.595;74.009;0.078828;NaN;10.722;8.7968;1063.4;0.05;0.15506
18.761;9651.2;349.53;-1.1263;363.74;1.1269;1659.7;1.2755;1659.7;0.044033;100.67;0.038717;32.941;-106.92;0.99758;0.0064805;0;1.3922;0.028941;959.21;0;310.49;5.9234;78.723;59.459;3.3745;0.34206;13727270;0;35.635;0.43453;0.43453;0.30295;0.070308;0.061272;0.0014188;0.0042151;-3.9286e-4;0;0;0;0;1.3943e-4;0.0014055;5.7087;25.595;73.939;0.079153;NaN;10.659;8.7907;1063.4;0.05;0.15561
18.811;9668.7;347.72;-1.1248;361.98;1.1254;1664.7;1.2825;1664.7;0.044141;100.61;0.03845;32.941;-106.92;0.99758;0.0064452;0;1.4041;0.023851;959.21;0;310.49;5.9234;78.718;59.459;3.3738;0.34043;13654807;0;35.241;0.43416;0.43416;0.30299;0.069964;0.061207;0.0014106;0.005075;4.7078e-4;0;0;0;0;1.432e-4;0.0013989;5.7087;25.595;73.869;0.079468;NaN;10.597;8.7847;1063.3;0.05;0.15622
18.861;9686;345.91;-1.1233;360.22;1.124;1669.7;1.2895;1669.7;0.044249;100.54;0.038187;32.941;-106.92;0.99758;0.0064432;0;1.4162;0.015543;959.21;0;310.49;5.9234;78.714;59.459;3.3731;0.3388;13582543;0;34.851;0.43378;0.43378;0.30302;0.069623;0.061142;0.0014098;0.0048923;3.2579e-4;0;0;0;0;1.4712e-4;0.0013923;5.7087;25.595;73.799;0.079828;NaN;10.535;8.7787;1063.2;0.05;0.15678
18.911;9703.3;344.1;-1.1219;358.47;1.1225;1674.8;1.2966;1674.8;0.044357;100.48;0.037929;32.941;-106.92;0.99758;0.0064969;0;1.4282;0.0054599;959.21;0;310.49;5.9234;78.71;59.459;3.3723;0.33718;1.351e7;0;34.465;0.43342;0.43342;0.30305;0.069285;0.061077;0.0014211;0.0044322;-4.8196e-4;0;0;0;0;1.5109e-4;0.0013857;5.7087;25.595;73.728;0.080221;NaN;10.474;8.7727;1063.2;0.05;0.15738
18.961;9720.4;342.3;-1.1205;356.73;1.1211;1679.8;1.3036;1679.8;0.044465;100.42;0.037678;32.941;-106.92;0.99757;0.0066362;0;1.4394;0.0010697;959.21;0;310.49;5.9234;78.706;59.459;3.3716;0.33555;13438605;0;34.082;0.43305;0.43305;0.30309;0.068949;0.061013;0.0014512;0.0047691;-3.6643e-4;0;0;0;0;1.5497e-4;0.0013791;5.7087;25.595;73.656;0.080527;NaN;10.412;8.7668;1063.1;0.05;0.15776
19.011;9737.5;340.5;-1.1191;354.98;1.1197;1684.8;1.3107;1684.8;0.044573;100.36;0.037433;32.941;-106.92;0.99757;0.0068614;0;1.4512;-0.001353;959.21;0;310.49;5.9234;78.701;59.459;3.3708;0.33393;13366929;0;33.703;0.43268;0.43268;0.30312;0.068616;0.060949;0.0015;0.004888;-5.7056e-5;0;0;0;0;1.5907e-4;0.0013726;5.7087;25.595;73.584;0.080793;NaN;10.352;8.7609;1063;0.05;0.15801
19.061;9754.5;338.7;-1.1177;353.24;1.1183;1689.8;1.3178;1689.8;0.044681;100.3;0.037193;32.941;-106.92;0.99757;0.0071475;0;1.4642;-0.0055443;959.21;0;310.49;5.9234;78.697;59.459;3.3701;0.33232;13295447;0;33.327;0.43232;0.43232;0.30315;0.068285;0.060885;0.0015621;0.0049063;3.8012e-5;0;0;0;0;1.6353e-4;0.001366;5.7087;25.595;73.511;0.08109;NaN;10.291;8.755;1063;0.05;0.15826
19.111;9771.4;336.9;-1.1163;351.5;1.1169;1694.8;1.3249;1694.8;0.044789;100.24;0.036956;32.941;-106.92;0.99757;0.0074679;0;1.477;-0.010911;959.21;0;310.49;5.9234;78.693;59.459;3.3693;0.3307;13224158;0;32.954;0.43197;0.43197;0.30319;0.067957;0.060822;0.0016317;0.0048379;-4.912e-4;0;0;0;0;1.6806e-4;0.0013595;5.7087;25.595;73.437;0.081416;NaN;10.231;8.7492;1062.9;0.05;0.15851
19.161;9788.2;335.11;-1.1149;349.76;1.1155;1699.8;1.332;1699.8;0.044896;100.18;0.036722;32.941;-106.92;0.99757;0.0078173;0;1.4907;-0.01252;959.21;0;310.49;5.9234;78.688;59.459;3.3685;0.32909;13153060;0;32.585;0.43161;0.43161;0.30322;0.067632;0.060759;0.0017076;0.006079;-2.4186e-4;0;0;0;0;1.729e-4;0.0013529;5.7087;25.595;73.363;0.081695;NaN;10.171;8.7434;1062.8;0.05;0.15876
19.211;9804.9;333.31;-1.1135;348.03;1.1141;1704.8;1.3391;1704.8;0.045004;100.12;0.036489;32.941;-106.92;0.99757;0.0081599;0;1.5047;-0.0062172;959.21;0;310.49;5.9234;78.684;59.459;3.3678;0.32748;13082154;0;32.219;0.43126;0.43126;0.30325;0.067309;0.060697;0.001782;0.0060008;3.0175e-4;0;0;0;0;1.7792e-4;0.0013464;5.7087;25.595;73.288;0.081828;NaN;10.111;8.7376;1062.8;0.05;0.15901
19.261;9821.5;331.52;-1.1122;346.3;1.1128;1709.9;1.3463;1709.9;0.045112;100.07;0.036257;32.941;-106.92;0.99756;0.0085215;0;1.5185;1.5247e-4;959.21;0;310.49;5.9234;78.68;59.459;3.367;0.32587;13011438;0;31.857;0.43091;0.43091;0.30328;0.066989;0.060635;0.0018605;0.006503;1.5139e-4;0;0;0;0;1.8301e-4;0.0013399;5.7087;25.595;73.213;0.081934;NaN;10.052;8.7318;1062.7;0.05;0.15925
19.311;9838;329.74;-1.1108;344.57;1.1114;1714.9;1.3534;1714.9;0.04522;100.01;0.036028;32.941;-106.92;0.99756;0.0088934;0;1.5329;0.00473;959.21;0;310.49;5.9234;78.675;59.459;3.3663;0.32426;12940910;0;31.497;0.43056;0.43056;0.30332;0.066671;0.060573;0.0019411;0.0062235;1.2865e-4;0;0;0;0;1.8838e-4;0.0013334;5.7087;25.595;73.137;0.082067;NaN;9.993;8.7261;1062.6;0.05;0.15949
19.361;9854.5;327.95;-1.1095;342.84;1.1101;1719.9;1.3606;1719.9;0.045328;99.95;0.035799;32.941;-106.92;0.99756;0.0092641;0;1.5477;0.0085778;959.21;0;310.49;5.9234;78.671;59.459;3.3655;0.32266;12870571;0;31.141;0.43022;0.43022;0.30335;0.066356;0.060512;0.0020215;0.0068297;2.0721e-4;0;0;0;0;1.9397e-4;0.001327;5.7087;25.595;73.06;0.082209;NaN;9.9344;8.7204;1062.6;0.05;0.15974
19.411;9870.8;326.17;-1.1082;341.12;1.1087;1724.8;1.3678;1724.8;0.045435;99.893;0.035571;32.941;-106.92;0.99756;0.0096216;0;1.5629;0.011161;959.21;0;310.49;5.9234;78.667;59.459;3.3648;0.32105;1.28e7;0;30.789;0.42987;0.42987;0.30338;0.066043;0.060452;0.002099;0.0067161;2.3112e-4;0;0;0;0;1.9978e-4;0.0013205;5.7087;25.595;72.982;0.082374;NaN;9.8761;8.7148;1062.5;0.05;0.16278
19.461;9887.1;324.38;-1.1069;339.4;1.1074;1729.8;1.375;1729.8;0.045543;99.836;0.035342;32.941;-106.92;0.99756;0.0099532;0;1.5788;0.012547;959.21;0;310.49;5.9234;78.663;59.459;3.364;0.31945;1.273e7;0;30.439;0.42953;0.42953;0.30341;0.065733;0.060391;0.0021708;0.0068197;-3.9324e-4;0;0;0;0;2.0595e-4;0.001314;5.7087;25.595;72.903;0.082564;NaN;9.8181;8.7091;1062.4;0.05;0.16302
19.511;9903.3;322.61;-1.1056;337.68;1.1061;1734.8;1.3822;1734.8;0.045651;99.779;0.035112;32.941;-106.92;0.99756;0.010239;0;1.5951;0.013476;959.21;0;310.49;5.9234;78.659;59.459;3.3633;0.31786;12660671;0;30.092;0.4292;0.4292;0.30344;0.065425;0.060331;0.0022325;0.0074918;-1.8386e-4;0;0;0;0;2.1237e-4;0.0013076;5.7087;25.595;72.824;0.082756;NaN;9.7604;8.7035;1062.4;0.05;0.16327
19.561;9919.3;320.83;-1.1043;335.97;1.1048;1739.8;1.3895;1739.8;0.045758;99.723;0.034879;32.941;-106.92;0.99755;0.010453;0;1.6123;0.013545;959.21;0;310.49;5.9234;78.655;59.459;3.3626;0.31626;12591075;0;29.749;0.42886;0.42886;0.30347;0.065119;0.060272;0.0022786;0.0076287;-1.5074e-4;0;0;0;0;2.1918e-4;0.0013012;5.7087;25.595;72.744;0.082981;NaN;9.703;8.698;1062.3;0.05;0.16352
19.611;9935.3;319.05;-1.103;334.26;1.1036;1744.8;1.3967;1744.8;0.045866;99.667;0.034644;32.941;-106.92;0.99755;0.010596;0;1.6289;0.016615;959.21;0;310.49;5.9234;78.651;59.459;3.3619;0.31467;12521662;0;29.409;0.42853;0.42853;0.3035;0.064816;0.060213;0.0023091;0.0075185;-9.6996e-5;0;0;0;0;2.2602e-4;0.0012948;5.7087;25.595;72.663;0.083148;NaN;9.646;8.6925;1062.2;0.05;0.16377
19.661;9951.3;317.28;-1.1018;332.55;1.1023;1749.8;1.404;1749.8;0.045973;99.611;0.034409;32.941;-106.92;0.99755;0.010719;0;1.6449;0.019151;959.21;0;310.49;5.9234;78.647;59.459;3.3613;0.31308;12452431;0;29.072;0.4282;0.4282;0.30353;0.064515;0.060154;0.0023355;0.0080677;-5.5435e-5;0;0;0;0;2.3285e-4;0.0012883;5.7087;25.595;72.581;0.083308;NaN;9.5892;8.6869;1062.2;0.05;0.16401
19.711;9967.1;315.51;-1.1005;330.84;1.1011;1754.8;1.4113;1754.8;0.046081;99.556;0.034175;32.941;-106.92;0.99755;0.010824;0;1.6615;0.021615;959.21;0;310.49;5.9234;78.643;59.459;3.3606;0.31149;12383382;0;28.737;0.42788;0.42788;0.30356;0.064216;0.060095;0.0023577;0.0072594;-1.337e-5;0;0;0;0;2.4005e-4;0.0012819;5.7087;25.595;72.498;0.083483;NaN;9.5328;8.6815;1062.1;0.05;0.16425
19.761;9982.8;313.74;-1.0993;329.14;1.0998;1759.7;1.4186;1759.7;0.046188;99.501;0.033942;32.941;-106.92;0.99755;0.010932;0;1.6776;0.023843;959.21;0;310.49;5.9234;78.639;59.459;3.3599;0.30991;12314514;0;28.406;0.42755;0.42755;0.30359;0.06392;0.060037;0.0023805;0.007263;1.7233e-4;0;0;0;0;2.4726e-4;0.0012756;5.7087;25.595;72.415;0.083654;NaN;9.4767;8.676;1062.1;0.05;0.16449
19.811;9998.4;311.97;-1.0981;327.44;1.0986;1764.7;1.4259;1764.7;0.046296;99.447;0.033711;32.941;-106.92;0.99755;0.011064;0;1.6938;0.023872;959.21;0;310.49;5.9234;78.635;59.459;3.3592;0.30832;12245826;0;28.078;0.42723;0.42723;0.30362;0.063626;0.05998;0.0024088;0.0074293;1.7413e-5;0;0;0;0;2.547e-4;0.0012692;5.7087;25.595;72.33;0.083869;NaN;9.4209;8.6706;1062;0.05;0.16473
19.861;10014;310.21;-1.0969;325.74;1.0974;1769.7;1.4332;1769.7;0.046403;99.393;0.033483;32.941;-106.92;0.99755;0.011225;0;1.7098;0.020018;959.21;0;310.49;5.9234;78.632;59.459;3.3586;0.30674;12177318;0;27.753;0.42691;0.42691;0.30365;0.063335;0.059922;0.0024432;0.0079419;4.0742e-4;0;0;0;0;2.6225e-4;0.0012628;5.7087;25.595;72.245;0.084157;NaN;9.3655;8.6652;1061.9;0.05;0.16501
19.911;10029;308.44;-1.0957;324.04;1.0962;1774.7;1.4406;1774.7;0.046511;99.339;0.033258;32.941;-106.92;0.99754;0.011425;0;1.7263;0.0097533;959.21;0;310.49;5.9234;78.628;59.459;3.3579;0.30516;12108987;0;27.431;0.4266;0.4266;0.30368;0.063046;0.059865;0.0024861;0.0080907;1.9737e-4;0;0;0;0;2.7014e-4;0.0012565;5.7087;25.595;72.159;0.084587;NaN;9.3103;8.6599;1061.9;0.05;0.16527
19.961;10045;306.68;-1.0945;322.35;1.095;1779.6;1.448;1779.6;0.046618;99.286;0.033036;32.941;-106.92;0.99754;0.011663;0;1.7427;-0.0027699;959.21;0;310.49;5.9234;78.624;59.459;3.3572;0.30358;12040835;0;27.111;0.42628;0.42628;0.30371;0.062759;0.059809;0.0025372;0.0082996;-4.8823e-4;0;0;0;0;2.7819e-4;0.0012501;5.7087;25.595;72.073;0.085076;NaN;9.2555;8.6546;1061.8;0.05;0.16552
20.011;10060;304.92;-1.0933;320.66;1.0938;1784.6;1.4553;1784.6;0.046725;99.233;0.032818;32.941;-106.92;0.99754;0.011945;0;1.7595;-0.014361;959.21;0;310.49;5.9234;78.62;59.459;3.3566;0.30201;11972859;0;26.795;0.42597;0.42597;0.30374;0.062474;0.059753;0.0025981;0.0084051;9.2593e-5;0;0;0;0;2.8655e-4;0.0012438;5.7087;25.595;71.985;0.085563;NaN;9.201;8.6493;1061.8;0.05;0.16581
20.061;10075;303.16;-1.0921;318.97;1.0926;1789.5;1.4627;1789.5;0.046832;99.18;0.032602;32.941;-106.92;0.99754;0.012281;0;1.7758;-0.026709;959.21;0;310.49;5.9234;78.616;59.459;3.3559;0.30044;11905060;0;26.481;0.42566;0.42566;0.30377;0.062192;0.059697;0.0026704;0.0088324;2.927e-4;0;0;0;0;2.95e-4;0.0012375;5.7087;25.595;71.897;0.086069;NaN;9.1467;8.644;1061.7;0.05;0.16606
20.111;10090;301.41;-1.0909;317.29;1.0914;1794.5;1.4702;1794.5;0.04694;99.128;0.032391;32.941;-106.92;0.99754;0.012674;0;1.7926;-0.039192;959.21;0;310.49;5.9234;78.612;59.459;3.3552;0.29887;11837436;0;26.171;0.42535;0.42535;0.3038;0.061911;0.059641;0.0027553;0.0086332;-4.3748e-4;0;0;0;0;3.0381e-4;0.0012312;5.7087;25.595;71.807;0.086603;NaN;9.0928;8.6388;1061.6;0.05;0.1663
20.161;10105;299.65;-1.0898;315.61;1.0903;1799.5;1.4776;1799.5;0.047047;99.076;0.032182;32.941;-106.92;0.99754;0.013121;0;1.8098;-0.047035;959.21;0;310.49;5.9234;78.608;59.459;3.3545;0.2973;1.177e7;0;25.863;0.42505;0.42505;0.30383;0.061633;0.059586;0.0028519;0.0095694;-4.7238e-4;0;0;0;0;3.1299e-4;0.0012249;5.7087;25.595;71.717;0.087055;NaN;9.0393;8.6336;1061.6;0.05;0.16655
20.211;10120;297.9;-1.0887;313.93;1.0891;1804.4;1.485;1804.4;0.047154;99.024;0.031976;32.941;-106.92;0.99754;0.013596;0;1.8279;-0.050043;959.21;0;310.49;5.9234;78.604;59.459;3.3538;0.29573;11702712;0;25.558;0.42475;0.42475;0.30386;0.061358;0.059532;0.0029544;0.0096829;4.8953e-6;0;0;0;0;3.2269e-4;0.0012186;5.7087;25.595;71.626;0.087406;NaN;8.986;8.6284;1061.5;0.05;0.16679
20.261;10135;296.15;-1.0875;312.25;1.088;1809.4;1.4925;1809.4;0.047262;98.973;0.031771;32.941;-106.92;0.99753;0.014096;0;1.8463;-0.051662;959.21;0;310.49;5.9234;78.601;59.459;3.3532;0.29417;11635610;0;25.255;0.42445;0.42445;0.30389;0.061084;0.059477;0.0030623;0.010093;-4.4511e-4;0;0;0;0;3.3277e-4;0.0012123;5.7087;25.595;71.534;0.087716;NaN;8.933;8.6233;1061.5;0.05;0.16704
20.311;10150;294.4;-1.0864;310.58;1.0869;1814.3;1.5;1814.3;0.047369;98.922;0.031568;32.941;-106.92;0.99753;0.014605;0;1.8652;-0.050985;959.21;0;310.49;5.9234;78.597;59.459;3.3525;0.29261;11568680;0;24.956;0.42415;0.42415;0.30391;0.060813;0.059423;0.0031723;0.0098514;4.1792e-4;0;0;0;0;3.4329e-4;0.001206;5.7087;25.595;71.442;0.08798;NaN;8.8804;8.6182;1061.4;0.05;0.16727
20.361;10165;292.65;-1.0853;308.9;1.0857;1819.3;1.5075;1819.3;0.047476;98.872;0.031367;32.941;-106.92;0.99753;0.015139;0;1.8842;-0.047338;959.21;0;310.49;5.9234;78.593;59.459;3.3518;0.29105;11501923;0;24.659;0.42385;0.42386;0.30394;0.060543;0.05937;0.0032875;0.010179;-6.828e-5;0;0;0;0;3.5411e-4;0.0011998;5.7087;25.595;71.348;0.088174;NaN;8.828;8.6131;1061.3;0.05;0.1674
20.411;10179;290.91;-1.0842;307.24;1.0846;1824.2;1.515;1824.2;0.047584;98.821;0.031167;32.941;-106.92;0.99753;0.015692;0;1.9038;-0.040999;959.21;0;310.49;5.9234;78.589;59.459;3.3511;0.28949;11435337;0;24.365;0.42356;0.42356;0.30397;0.060276;0.059316;0.0034069;0.011384;-2.2164e-4;0;0;0;0;3.6547e-4;0.0011935;5.7087;25.595;71.253;0.088286;NaN;8.776;8.6081;1061.3;0.05;0.16755
20.461;10194;289.17;-1.0831;305.57;1.0835;1829.1;1.5225;1829.1;0.047691;98.771;0.030966;32.941;-106.92;0.99753;0.016217;0;1.925;-0.031937;959.21;0;310.49;5.9234;78.585;59.459;3.3504;0.28794;11368922;0;24.073;0.42327;0.42327;0.304;0.060011;0.059264;0.0035201;0.011247;-3.4215e-4;0;0;0;0;3.7771e-4;0.0011873;5.7087;25.595;71.157;0.088329;NaN;8.7243;8.6031;1061.2;0.05;0.1677
20.511;10208;287.42;-1.082;303.91;1.0825;1834.1;1.5301;1834.1;0.047799;98.722;0.030765;32.941;-106.92;0.99753;0.016709;0;1.9457;-0.018133;959.21;0;310.49;5.9234;78.581;59.459;3.3498;0.28639;11302677;0;23.785;0.42298;0.42298;0.30402;0.059748;0.059211;0.003626;0.011884;2.3626e-4;0;0;0;0;3.9014e-4;0.0011811;5.7087;25.595;71.061;0.088237;NaN;8.6729;8.5981;1061.2;0.05;0.16783
20.561;10223;285.68;-1.0809;302.24;1.0814;1839;1.5376;1839;0.047906;98.672;0.030563;32.941;-106.92;0.99753;0.017172;0;1.9672;-0.0019878;959.21;0;310.49;5.9234;78.578;59.459;3.3491;0.28484;11236601;0;23.498;0.4227;0.4227;0.30405;0.059487;0.059159;0.0037258;0.012091;4.6603e-4;0;0;0;0;4.0319e-4;0.0011749;5.7087;25.595;70.963;0.088059;NaN;8.6218;8.5931;1061.1;0.05;0.16797
20.611;10237;283.95;-1.0799;300.59;1.0803;1843.9;1.5452;1843.9;0.048014;98.623;0.030361;32.941;-106.92;0.99752;0.017608;0;1.9886;0.013684;959.21;0;310.49;5.9234;78.574;59.459;3.3485;0.28329;11170695;0;23.215;0.42241;0.42241;0.30408;0.059229;0.059107;0.0038196;0.012733;-3.7409e-4;0;0;0;0;4.1659e-4;0.0011687;5.7087;25.595;70.864;0.087856;NaN;8.571;8.5882;1061.1;0.05;0.17078
20.661;10251;282.21;-1.0788;298.93;1.0793;1848.9;1.5528;1848.9;0.048121;98.575;0.030159;32.941;-106.92;0.99752;0.018022;0;2.0099;0.028228;959.21;0;310.49;5.9234;78.57;59.459;3.3478;0.28174;11104956;0;22.934;0.42213;0.42213;0.30411;0.058972;0.059056;0.0039086;0.012861;-3.2152e-4;0;0;0;0;4.3027e-4;0.0011625;5.7087;25.595;70.764;0.087672;NaN;8.5205;8.5833;1061;0.05;0.17119
20.711;10265;280.48;-1.0778;297.28;1.0782;1853.8;1.5604;1853.8;0.048229;98.526;0.029957;32.941;-106.92;0.99752;0.018416;0;2.0318;0.040657;959.21;0;310.49;5.9234;78.567;59.459;3.3472;0.2802;11039386;0;22.656;0.42185;0.42185;0.30413;0.058718;0.059005;0.0039933;0.012468;-2.0711e-4;0;0;0;0;4.4461e-4;0.0011563;5.7087;25.595;70.663;0.087539;NaN;8.4704;8.5784;1060.9;0.05;0.17143
