# Nominal_17 (Up to date)
# 1085 data points written for 54 variables.
# Simulation warnings:
#   Implantação recuperação do dispositivo a alta velocidade (89,8 m/s)
#
# Tempo (s);Altitude (ft);Velocidade vertical (ft/s);Aceleração vertical (G);Velocidade total (ft/s);Aceleração total (G);Posição a favor do vento (ft);Posição paralela ao vento (ft);Distância lateral (ft);Direção lateral (°);Velocidade lateral (ft/s);Aceleração lateral (G);Latitude (°);Longitude (°);Aceleração gravitacional (G);Ângulo de ataque (°);Taxa de rotação (°/s);Taxa de arremesso (°/s);Taxa de guinada (°/s);Massa. (oz);Massa do propelente (oz);Momento de inércia longitudinal (lb·ft²);Momento de inércia de rotação (lb·ft²);Localização do CP (in);Localização do CG (in);Calibres da margem de estabilidade (?);Número de Mach (?);Número de Reynolds (?);Impulso (N);Força de arrasto (N);Coeficiente de arrasto (?);Coeficiente de arrasto axial (?);Coeficiente de arrasto de atrito (?);Coeficiente de arrasto de pressão (?);Coeficiente de arrasto de base (?);Coeficiente de força normal (?);Coeficiente de momento de Pitch (?);Guinada coeficiente de momento (?);Coeficiente de força lateral (?);Coeficiente do momento de rotação (?);Coeficiente forçado de rotação (?);Coeficiente de amortecimento de rotação (?);Coeficiente de arremesso de amortecimento (?);Aceleração de Coriolis (G);Comprimento de referência (in);Área de referência (in²);Orientação vertical (zênite) (°);Orientação lateral (azimute) (°);Velocidade do vento (ft/s);Temperatura do ar (°F);Pressão do ar (psi);Velocidade do som (ft/s);Passo de tempo de simulação (s);Tempo de computação (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
22.261;9253.7;149.16;-1.0497;342.73;1.0553;6518.1;5.8141;6518.1;0.051107;308.57;0.108;32.941;-106.9;0.99762;0.015488;-1.4905e-6;4.8253;0.11106;959.21;0;310.49;5.9234;78.664;59.459;3.3642;0.32183;13066772;0;31.705;0.43004;0.43004;0.30336;0.066195;0.060481;0.0033799;0.0096371;-3.8782e-4;0;0;0;0;0.0018866;0.001509;5.7087;25.595;25.814;0.094945;NaN;12.077;8.9282;1064.9;0.05;0.21495
22.311;9261.1;147.47;-1.049;341.84;1.0545;6533.5;5.8398;6533.5;0.051212;308.4;0.10759;32.941;-106.9;0.99762;0.015692;-1.4921e-6;4.8457;0.17274;959.21;0;310.49;5.9234;78.662;59.459;3.3638;0.32101;1.303e7;0;31.521;0.42986;0.42986;0.30338;0.066034;0.06045;0.0034239;0.009747;1.1827e-4;0;0;0;0;0.0019125;0.0015058;5.7087;25.595;25.573;0.094939;NaN;12.05;8.9256;1064.9;0.05;0.21509
22.361;9268.4;145.79;-1.0482;340.96;1.0537;6548.9;5.8655;6548.9;0.051317;308.22;0.10718;32.941;-106.9;0.99762;0.015901;-1.4939e-6;4.8661;0.2204;959.21;0;310.49;5.9234;78.659;59.459;3.3635;0.32019;12994506;0;31.339;0.42969;0.42969;0.3034;0.065875;0.060419;0.003469;0.0094865;-8.3059e-5;0;0;0;0;0.0019386;0.0015027;5.7087;25.595;25.33;0.094976;NaN;12.024;8.9231;1064.9;0.05;0.21523
22.411;9275.7;144.1;-1.0475;340.09;1.0529;6564.3;5.8913;6564.3;0.051421;308.05;0.10678;32.941;-106.9;0.99762;0.016129;-1.4962e-6;4.8864;0.24946;959.21;0;310.49;5.9234;78.657;59.459;3.3631;0.31938;12958849;0;31.159;0.42952;0.42952;0.30341;0.065718;0.060388;0.0035184;0.010277;3.5813e-4;0;0;0;0;0.0019649;0.0014997;5.7087;25.595;25.086;0.095073;NaN;11.998;8.9206;1064.8;0.05;0.21554
22.461;9282.9;142.42;-1.0467;339.22;1.0521;6579.7;5.9171;6579.7;0.051526;307.88;0.10638;32.941;-106.9;0.99762;0.01636;-1.4966e-6;4.9087;0.25341;959.21;0;310.49;5.9234;78.655;59.459;3.3627;0.31857;12923509;0;30.981;0.42935;0.42935;0.30343;0.065563;0.060358;0.0035683;0.010271;-3.4299e-7;0;0;0;0;0.0019929;0.0014966;5.7087;25.595;24.84;0.095259;NaN;11.973;8.9181;1064.8;0.05;0.21586
22.511;9289.9;140.73;-1.046;338.37;1.0513;6595.1;5.943;6595.1;0.05163;307.71;0.10598;32.941;-106.9;0.99761;0.016558;-1.4954e-6;4.933;0.23665;959.21;0;310.49;5.9234;78.653;59.459;3.3623;0.31778;12888487;0;30.806;0.42918;0.42918;0.30344;0.065409;0.060328;0.003611;0.0096845;4.8136e-4;0;0;0;0;0.002023;0.0014936;5.7087;25.595;24.594;0.095523;NaN;11.948;8.9157;1064.8;0.05;0.21616
22.561;9296.9;139.05;-1.0453;337.51;1.0506;6610.5;5.9689;6610.5;0.051735;307.54;0.10558;32.941;-106.9;0.99761;0.016697;-1.4931e-6;4.958;0.19837;959.21;0;310.49;5.9234;78.651;59.459;3.362;0.31699;12853784;0;30.632;0.42901;0.42901;0.30346;0.065257;0.060299;0.003641;0.010422;-4.3454e-4;0;0;0;0;0.0020539;0.0014906;5.7087;25.595;24.346;0.095872;NaN;11.923;8.9133;1064.8;0.05;0.21643
22.611;9303.8;137.37;-1.0445;336.67;1.0498;6625.9;5.9949;6625.9;0.051839;307.37;0.10519;32.941;-106.9;0.99761;0.016792;-1.4896e-6;4.9827;0.14991;959.21;0;310.49;5.9234;78.649;59.459;3.3616;0.3162;12819401;0;30.461;0.42885;0.42885;0.30347;0.065107;0.060269;0.0036611;0.01067;2.9761e-4;0;0;0;0;0.0020848;0.0014876;5.7087;25.595;24.098;0.096267;NaN;11.898;8.9109;1064.7;0.05;0.21669
22.661;9310.7;135.69;-1.0438;335.83;1.0491;6641.2;6.0209;6641.2;0.051944;307.2;0.1048;32.941;-106.9;0.99761;0.01685;-1.4905e-6;5.0067;0.08926;959.21;0;310.49;5.9234;78.647;59.459;3.3613;0.31542;12785339;0;30.292;0.42869;0.42869;0.30349;0.064959;0.06024;0.0036734;0.010329;4.9846e-4;0;0;0;0;0.0021154;0.0014847;5.7087;25.595;23.848;0.096708;NaN;11.874;8.9085;1064.7;0.05;0.21693
22.711;9317.4;134.01;-1.0431;335;1.0483;6656.6;6.0469;6656.6;0.052048;307.03;0.10442;32.941;-106.9;0.99761;0.016891;-1.4901e-6;5.0301;0.018065;959.21;0;310.49;5.9234;78.645;59.459;3.361;0.31465;12751598;0;30.125;0.42853;0.42853;0.3035;0.064812;0.060212;0.0036817;0.010548;3.9446e-5;0;0;0;0;0.0021458;0.0014817;5.7087;25.595;23.597;0.097193;NaN;11.85;8.9062;1064.7;0.05;0.21718
22.761;9324.1;132.33;-1.0424;334.18;1.0476;6671.9;6.073;6671.9;0.052152;306.86;0.10404;32.941;-106.9;0.99761;0.016895;-1.4917e-6;5.0529;-0.054269;959.21;0;310.49;5.9234;78.643;59.459;3.3607;0.31389;12718179;0;29.96;0.42837;0.42837;0.30352;0.064668;0.060184;0.0036822;0.0097249;-3.87e-4;0;0;0;0;0.0021759;0.0014789;5.7087;25.595;23.345;0.097684;NaN;11.826;8.9039;1064.7;0.05;0.2175
22.811;9330.6;130.66;-1.0417;333.37;1.0469;6687.3;6.0992;6687.3;0.052257;306.7;0.10366;32.941;-106.9;0.99761;0.016869;-1.4901e-6;5.0747;-0.11953;959.21;0;310.49;5.9234;78.642;59.459;3.3603;0.31313;12685082;0;29.797;0.42821;0.42821;0.30353;0.064525;0.060156;0.003676;0.0097303;-4.7698e-5;0;0;0;0;0.0022055;0.001476;5.7087;25.595;23.092;0.098153;NaN;11.802;8.9016;1064.6;0.05;0.21779
22.861;9337.1;128.98;-1.041;332.56;1.0461;6702.6;6.1253;6702.6;0.052361;306.53;0.10328;32.941;-106.9;0.99761;0.016806;-1.4918e-6;5.0956;-0.17833;959.21;0;310.49;5.9234;78.64;59.459;3.36;0.31238;12652309;0;29.637;0.42806;0.42806;0.30355;0.064384;0.060128;0.0036619;0.010172;-2.9432e-4;0;0;0;0;0.0022345;0.0014731;5.7087;25.595;22.837;0.098596;NaN;11.779;8.8994;1064.6;0.05;0.21813
22.911;9343.5;127.31;-1.0404;331.76;1.0454;6717.9;6.1516;6717.9;0.052465;306.37;0.10291;32.941;-106.9;0.99761;0.016712;-1.4901e-6;5.1157;-0.22565;959.21;0;310.49;5.9234;78.638;59.459;3.3597;0.31164;1.262e7;0;29.478;0.42791;0.42791;0.30356;0.064244;0.060101;0.003641;0.0099654;4.2817e-4;0;0;0;0;0.002263;0.0014703;5.7087;25.595;22.582;0.098997;NaN;11.756;8.8971;1064.6;0.05;0.21841
22.961;9349.9;125.64;-1.0397;330.97;1.0447;6733.3;6.1779;6733.3;0.05257;306.2;0.10254;32.941;-106.9;0.99761;0.01662;-1.4898e-6;5.1356;-0.26451;959.21;0;310.49;5.9234;78.637;59.459;3.3595;0.3109;12587735;0;29.322;0.42776;0.42776;0.30358;0.064106;0.060074;0.0036205;0.0095942;3.9369e-4;0;0;0;0;0.0022916;0.0014675;5.7087;25.595;22.325;0.099366;NaN;11.734;8.895;1064.6;0.05;0.21856
23.011;9356.1;123.96;-1.039;330.19;1.044;6748.6;6.2042;6748.6;0.052674;306.04;0.10218;32.941;-106.9;0.99761;0.016543;-1.4907e-6;5.1557;-0.28735;959.21;0;310.49;5.9234;78.635;59.459;3.3592;0.31017;12555937;0;29.167;0.42761;0.42761;0.30359;0.06397;0.060047;0.0036032;0.0096986;1.8418e-4;0;0;0;0;0.0023206;0.0014648;5.7087;25.595;22.068;0.099682;NaN;11.712;8.8928;1064.5;0.05;0.21889
23.061;9362.3;122.29;-1.0383;329.41;1.0433;6763.9;6.2306;6763.9;0.052778;305.87;0.10182;32.941;-106.9;0.99761;0.016488;-1.4907e-6;5.1766;-0.29145;959.21;0;310.49;5.9234;78.633;59.459;3.3589;0.30945;12524464;0;29.014;0.42746;0.42746;0.3036;0.063836;0.060021;0.0035908;0.010005;2.6526e-4;0;0;0;0;0.0023504;0.001462;5.7087;25.595;21.809;0.099933;NaN;11.69;8.8907;1064.5;0.05;0.21917
23.111;9368.3;120.62;-1.0377;328.64;1.0426;6779.1;6.257;6779.1;0.052883;305.71;0.10146;32.941;-106.9;0.99761;0.016463;-1.489e-6;5.198;-0.27522;959.21;0;310.49;5.9234;78.632;59.459;3.3586;0.30874;12493319;0;28.864;0.42731;0.42732;0.30362;0.063703;0.059995;0.003585;0.0097208;3.323e-6;0;0;0;0;0.002381;0.0014593;5.7087;25.595;21.549;0.10012;NaN;11.668;8.8886;1064.5;0.05;0.2195
23.161;9374.3;118.95;-1.037;327.88;1.0419;6794.4;6.2835;6794.4;0.052987;305.55;0.10111;32.941;-106.9;0.99761;0.016484;-1.487e-6;5.2204;-0.24354;959.21;0;310.49;5.9234;78.63;59.459;3.3583;0.30803;12462502;0;28.715;0.42717;0.42717;0.30363;0.063572;0.059969;0.0035893;0.0098323;-1.6765e-4;0;0;0;0;0.0024127;0.0014567;5.7087;25.595;21.288;0.10025;NaN;11.647;8.8865;1064.5;0.05;0.21982
23.211;9380.2;117.29;-1.0364;327.13;1.0413;6809.7;6.31;6809.7;0.053092;305.38;0.10077;32.941;-106.9;0.99761;0.016547;-1.487e-6;5.2428;-0.19432;959.21;0;310.49;5.9234;78.628;59.459;3.358;0.30733;12432013;0;28.569;0.42703;0.42703;0.30364;0.063443;0.059944;0.0036025;0.0099475;-4.7419e-4;0;0;0;0;0.0024446;0.001454;5.7087;25.595;21.027;0.10032;NaN;11.626;8.8845;1064.4;0.05;0.22009
23.261;9386;115.62;-1.0357;326.39;1.0406;6825;6.3366;6825;0.053196;305.22;0.10043;32.941;-106.9;0.99761;0.016647;-1.4869e-6;5.2653;-0.13358;959.21;0;310.49;5.9234;78.627;59.459;3.3577;0.30664;12401854;0;28.424;0.42689;0.42689;0.30366;0.063316;0.059918;0.003624;0.0096768;-2.1669e-4;0;0;0;0;0.002477;0.0014514;5.7087;25.595;20.764;0.10035;NaN;11.605;8.8824;1064.4;0.05;0.22047
23.311;9391.8;113.95;-1.0351;325.65;1.0399;6840.2;6.3633;6840.2;0.053301;305.06;0.10009;32.941;-106.9;0.9976;0.016775;-1.4865e-6;5.2873;-0.065556;959.21;0;310.49;5.9234;78.625;59.459;3.3574;0.30595;12372024;0;28.282;0.42675;0.42675;0.30367;0.06319;0.059894;0.0036513;0.00967;-4.1376e-4;0;0;0;0;0.002509;0.0014488;5.7087;25.595;20.5;0.10036;NaN;11.584;8.8805;1064.4;0.05;0.22678
23.361;9397.4;112.29;-1.0344;324.92;1.0392;6855.5;6.3899;6855.5;0.053405;304.9;0.099758;32.941;-106.9;0.9976;0.016935;-1.4865e-6;5.308;0.003063;959.21;0;310.49;5.9234;78.623;59.459;3.3571;0.30527;12342526;0;28.141;0.42662;0.42662;0.30368;0.063065;0.059869;0.0036858;0.0097762;3.1487e-5;0;0;0;0;0.0025401;0.0014462;5.7087;25.595;20.235;0.10036;NaN;11.564;8.8785;1064.4;0.05;0.22699
23.411;9403;110.63;-1.0338;324.2;1.0385;6870.7;6.4167;6870.7;0.053509;304.74;0.099429;32.941;-106.9;0.9976;0.017123;-1.4884e-6;5.3282;0.066911;959.21;0;310.49;5.9234;78.621;59.459;3.3568;0.3046;12313359;0;28.003;0.42648;0.42648;0.30369;0.062943;0.059845;0.0037263;0.0099427;-4.0149e-4;0;0;0;0;0.0025709;0.0014437;5.7087;25.595;19.969;0.10036;NaN;11.544;8.8766;1064.3;0.05;0.22717
23.461;9408.5;108.96;-1.0331;323.48;1.0379;6885.9;6.4434;6885.9;0.053614;304.58;0.099105;32.941;-106.9;0.9976;0.017331;-1.4896e-6;5.3472;0.12825;959.21;0;310.49;5.9234;78.62;59.459;3.3565;0.30393;12284524;0;27.866;0.42635;0.42635;0.30371;0.062822;0.059821;0.0037712;0.0098486;6.0078e-5;0;0;0;0;0.0026006;0.0014411;5.7087;25.595;19.702;0.10037;NaN;11.525;8.8747;1064.3;0.05;0.22742
23.511;9413.9;107.3;-1.0325;322.78;1.0372;6901.2;6.4703;6901.2;0.053718;304.42;0.098784;32.941;-106.9;0.9976;0.017555;-1.4872e-6;5.3666;0.18044;959.21;0;310.49;5.9234;78.618;59.459;3.3562;0.30328;12256022;0;27.731;0.42622;0.42622;0.30372;0.062703;0.059798;0.0038195;0.010408;4.9097e-4;0;0;0;0;0.0026311;0.0014386;5.7087;25.595;19.434;0.10041;NaN;11.505;8.8728;1064.3;0.05;0.22771
23.561;9419.2;105.64;-1.0319;322.08;1.0365;6916.4;6.4971;6916.4;0.053823;304.26;0.098466;32.941;-106.9;0.9976;0.017737;-1.4875e-6;5.3871;0.21621;959.21;0;310.49;5.9234;78.616;59.459;3.3559;0.30263;12227855;0;27.599;0.42609;0.42609;0.30373;0.062585;0.059775;0.0038588;0.010544;8.0644e-5;0;0;0;0;0.0026627;0.0014362;5.7087;25.595;19.165;0.10049;NaN;11.486;8.871;1064.3;0.05;0.22797
23.611;9424.5;103.98;-1.0312;321.39;1.0359;6931.6;6.524;6931.6;0.053927;304.1;0.098151;32.941;-106.9;0.9976;0.017861;-1.4852e-6;5.4076;0.23599;959.21;0;310.49;5.9234;78.615;59.459;3.3557;0.30198;1.22e7;0;27.468;0.42596;0.42596;0.30374;0.062469;0.059752;0.0038854;0.010042;-2.9132e-4;0;0;0;0;0.0026946;0.0014337;5.7087;25.595;18.895;0.10063;NaN;11.468;8.8691;1064.3;0.05;0.22824
23.661;9429.6;102.32;-1.0306;320.71;1.0352;6946.8;6.551;6946.8;0.054031;303.95;0.097839;32.941;-106.9;0.9976;0.017941;-1.4853e-6;5.4279;0.2527;959.21;0;310.49;5.9234;78.613;59.459;3.3554;0.30135;12172524;0;27.339;0.42584;0.42584;0.30375;0.062355;0.059729;0.0039026;0.010241;4.8971e-4;0;0;0;0;0.0027264;0.0014313;5.7087;25.595;18.624;0.10079;NaN;11.449;8.8674;1064.2;0.05;0.22856
23.711;9434.7;100.67;-1.03;320.03;1.0346;6962;6.578;6962;0.054135;303.79;0.09753;32.941;-106.9;0.9976;0.017975;-1.4856e-6;5.4489;0.25597;959.21;0;310.49;5.9234;78.612;59.459;3.3551;0.30072;12145362;0;27.212;0.42572;0.42572;0.30377;0.062242;0.059707;0.0039095;0.010772;-2.5289e-4;0;0;0;0;0.0027591;0.0014289;5.7087;25.595;18.352;0.10099;NaN;11.431;8.8656;1064.2;0.05;0.22886
23.761;9439.7;99.01;-1.0294;319.37;1.034;6977.2;6.605;6977.2;0.05424;303.63;0.097224;32.941;-106.9;0.9976;0.017953;-1.4869e-6;5.4705;0.24055;959.21;0;310.49;5.9234;78.61;59.459;3.3549;0.3001;12118537;0;27.087;0.42559;0.42559;0.30378;0.062131;0.059685;0.0039044;0.0098587;1.1744e-4;0;0;0;0;0.0027926;0.0014266;5.7087;25.595;18.078;0.10126;NaN;11.414;8.8639;1064.2;0.05;0.22911
23.811;9444.6;97.354;-1.0288;318.71;1.0333;6992.4;6.6321;6992.4;0.054344;303.48;0.096921;32.941;-106.9;0.9976;0.017899;-1.4877e-6;5.4923;0.21014;959.21;0;310.49;5.9234;78.609;59.459;3.3547;0.29949;12092049;0;26.963;0.42547;0.42547;0.30379;0.062022;0.059663;0.0038922;0.0098108;-2.5364e-4;0;0;0;0;0.0028266;0.0014243;5.7087;25.595;17.804;0.10159;NaN;11.396;8.8622;1064.2;0.05;0.22937
23.861;9449.4;95.7;-1.0282;318.06;1.0327;7007.5;6.6592;7007.5;0.054448;303.32;0.096622;32.941;-106.9;0.9976;0.017814;-1.4888e-6;5.5138;0.17362;959.21;0;310.49;5.9234;78.608;59.459;3.3544;0.29888;12065900;0;26.842;0.42536;0.42536;0.3038;0.061914;0.059642;0.0038733;0.010569;-2.1706e-4;0;0;0;0;0.0028603;0.001422;5.7087;25.595;17.529;0.10193;NaN;11.379;8.8605;1064.2;0.05;0.22962
23.911;9454.2;94.046;-1.0276;317.42;1.0321;7022.7;6.6864;7022.7;0.054552;303.16;0.096325;32.941;-106.9;0.9976;0.017698;-1.4893e-6;5.5353;0.12793;959.21;0;310.49;5.9234;78.607;59.459;3.3542;0.29828;1.204e7;0;26.723;0.42524;0.42524;0.30381;0.061808;0.059621;0.0038479;0.0095805;-3.7101e-4;0;0;0;0;0.0028944;0.0014197;5.7087;25.595;17.252;0.10231;NaN;11.362;8.8589;1064.1;0.05;0.22988
23.961;9458.8;92.394;-1.027;316.78;1.0315;7037.8;6.7136;7037.8;0.054656;303.01;0.096033;32.941;-106.9;0.9976;0.017572;-1.4887e-6;5.5558;0.075318;959.21;0;310.49;5.9234;78.605;59.459;3.354;0.29769;12014618;0;26.605;0.42513;0.42513;0.30382;0.061703;0.0596;0.0038201;0.0093943;-3.5129e-4;0;0;0;0;0.0029275;0.0014174;5.7087;25.595;16.975;0.10271;NaN;11.345;8.8573;1064.1;0.05;0.23015
24.011;9463.4;90.742;-1.0264;316.16;1.0309;7053;6.7408;7053;0.05476;302.86;0.095744;32.941;-106.9;0.9976;0.017451;-1.4884e-6;5.5752;0.021047;959.21;0;310.49;5.9234;78.604;59.459;3.3538;0.29711;11989488;0;26.489;0.42501;0.42501;0.30383;0.0616;0.05958;0.0037933;0.0096053;2.9809e-4;0;0;0;0;0.0029597;0.0014152;5.7087;25.595;16.697;0.10312;NaN;11.329;8.8557;1064.1;0.05;0.23041
24.061;9467.9;89.091;-1.0259;315.54;1.0303;7068.1;6.7681;7068.1;0.054864;302.7;0.095459;32.941;-106.9;0.9976;0.017344;-1.4876e-6;5.5939;-0.035963;959.21;0;310.49;5.9234;78.603;59.459;3.3536;0.29654;11964699;0;26.375;0.4249;0.4249;0.30384;0.061499;0.05956;0.0037697;0.010131;-1.1982e-4;0;0;0;0;0.0029913;0.001413;5.7087;25.595;16.418;0.10353;NaN;11.313;8.8541;1064.1;0.05;0.23067
24.111;9472.3;87.441;-1.0253;314.93;1.0297;7083.3;6.7955;7083.3;0.054968;302.55;0.095178;32.941;-106.9;0.9976;0.017238;-1.485e-6;5.6123;-0.088719;959.21;0;310.49;5.9234;78.602;59.459;3.3534;0.29597;1.194e7;0;26.263;0.42479;0.42479;0.30385;0.061399;0.05954;0.0037464;0.0099629;3.8309e-4;0;0;0;0;0.0030226;0.0014109;5.7087;25.595;16.137;0.10393;NaN;11.297;8.8526;1064.1;0.05;0.23094
24.161;9476.7;85.792;-1.0247;314.33;1.0291;7098.4;6.8229;7098.4;0.055072;302.4;0.0949;32.941;-106.9;0.9976;0.01713;-1.4854e-6;5.6299;-0.1421;959.21;0;310.49;5.9234;78.601;59.459;3.3532;0.29541;11916147;0;26.153;0.42468;0.42468;0.30386;0.0613;0.05952;0.0037225;0.0098708;1.0618e-4;0;0;0;0;0.0030533;0.0014087;5.7087;25.595;15.856;0.10432;NaN;11.282;8.8511;1064.1;0.05;0.2312
24.211;9480.9;84.144;-1.0241;313.74;1.0285;7113.5;6.8503;7113.5;0.055176;302.24;0.094626;32.941;-106.9;0.9976;0.017016;-1.4864e-6;5.6474;-0.1894;959.21;0;310.49;5.9234;78.6;59.459;3.353;0.29486;11892385;0;26.044;0.42458;0.42458;0.30387;0.061204;0.059501;0.0036975;0.0096653;3.5014e-5;0;0;0;0;0.0030839;0.0014066;5.7087;25.595;15.574;0.10471;NaN;11.267;8.8496;1064;0.05;0.23145
24.261;9485.1;82.497;-1.0236;313.15;1.0279;7128.6;6.8778;7128.6;0.05528;302.09;0.094356;32.941;-106.9;0.9976;0.016895;-1.4856e-6;5.6643;-0.22209;959.21;0;310.49;5.9234;78.598;59.459;3.3528;0.29431;11868967;0;25.937;0.42447;0.42447;0.30388;0.061108;0.059482;0.0036709;0.008984;1.6973e-4;0;0;0;0;0.003114;0.0014046;5.7087;25.595;15.291;0.10504;NaN;11.252;8.8482;1064;0.05;0.23171
24.311;9489.2;80.851;-1.023;312.58;1.0273;7143.7;6.9053;7143.7;0.055384;301.94;0.094089;32.941;-106.9;0.9976;0.016792;-1.4868e-6;5.6812;-0.24296;959.21;0;310.49;5.9234;78.597;59.459;3.3526;0.29377;11845894;0;25.832;0.42437;0.42437;0.30389;0.061015;0.059464;0.0036482;0.0087868;2.651e-4;0;0;0;0;0.0031442;0.0014025;5.7087;25.595;15.007;0.10533;NaN;11.237;8.8468;1064;0.05;0.23198
24.361;9493.2;79.206;-1.0225;312.01;1.0268;7158.8;6.9329;7158.8;0.055488;301.79;0.093827;32.941;-106.9;0.9976;0.016715;-1.4857e-6;5.698;-0.25561;959.21;0;310.49;5.9234;78.596;59.459;3.3524;0.29324;11823166;0;25.729;0.42427;0.42427;0.3039;0.060923;0.059445;0.0036312;0.0089193;-3.1234e-4;0;0;0;0;0.0031743;0.0014005;5.7087;25.595;14.723;0.10561;NaN;11.223;8.8454;1064;0.05;0.23224
24.411;9497.1;77.561;-1.0219;311.45;1.0262;7173.9;6.9606;7173.9;0.055592;301.64;0.093568;32.941;-106.9;0.99759;0.016659;-1.4855e-6;5.7157;-0.2485;959.21;0;310.49;5.9234;78.595;59.459;3.3522;0.29272;11800784;0;25.628;0.42417;0.42417;0.30391;0.060832;0.059427;0.0036187;0.0085019;3.4721e-4;0;0;0;0;0.0032055;0.0013985;5.7087;25.595;14.437;0.10582;NaN;11.209;8.844;1064;0.05;0.2325
24.461;9500.9;75.918;-1.0214;310.9;1.0256;7189;6.9883;7189;0.055696;301.49;0.093313;32.941;-106.9;0.99759;0.01662;-1.4846e-6;5.7335;-0.23025;959.21;0;310.49;5.9234;78.594;59.459;3.352;0.29221;11778748;0;25.528;0.42407;0.42407;0.30392;0.060743;0.05941;0.0036099;0.0090515;-8.7029e-5;0;0;0;0;0.0032369;0.0013965;5.7087;25.595;14.15;0.106;NaN;11.195;8.8427;1064;0.05;0.2328
24.511;9504.7;74.275;-1.0208;310.36;1.025;7204;7.016;7204;0.0558;301.34;0.093062;32.941;-106.9;0.99759;0.016597;-1.4838e-6;5.7515;-0.20407;959.21;0;310.49;5.9234;78.593;59.459;3.3518;0.2917;11757060;0;25.431;0.42398;0.42398;0.30393;0.060656;0.059392;0.0036047;0.0084798;-2.3428e-4;0;0;0;0;0.0032688;0.0013946;5.7087;25.595;13.863;0.10615;NaN;11.182;8.8414;1063.9;0.05;0.23308
24.561;9508.3;72.634;-1.0203;309.82;1.0245;7219.1;7.0438;7219.1;0.055904;301.19;0.092815;32.941;-106.9;0.99759;0.016596;-1.4836e-6;5.769;-0.17614;959.21;0;310.49;5.9234;78.592;59.459;3.3516;0.29121;11735719;0;25.335;0.42388;0.42388;0.30394;0.06057;0.059375;0.0036042;0.0084222;3.9771e-4;0;0;0;0;0.0033;0.0013927;5.7087;25.595;13.575;0.1063;NaN;11.169;8.8401;1063.9;0.05;0.23349
24.611;9511.9;70.993;-1.0197;309.3;1.0239;7234.2;7.0716;7234.2;0.056008;301.04;0.092572;32.941;-106.9;0.99759;0.016609;-1.4823e-6;5.7863;-0.14559;959.21;0;310.49;5.9234;78.591;59.459;3.3514;0.29072;11714727;0;25.24;0.42379;0.42379;0.30395;0.060486;0.059358;0.0036068;0.0085385;2.1492e-4;0;0;0;0;0.0033311;0.0013908;5.7087;25.595;13.286;0.10645;NaN;11.156;8.8389;1063.9;0.05;0.23375
24.661;9515.4;69.353;-1.0192;308.78;1.0233;7249.2;7.0995;7249.2;0.056112;300.89;0.092332;32.941;-106.9;0.99759;0.016632;-1.4823e-6;5.8037;-0.10906;959.21;0;310.49;5.9234;78.59;59.459;3.3513;0.29023;11694084;0;25.148;0.4237;0.4237;0.30396;0.060403;0.059342;0.0036116;0.0087688;-4.9776e-5;0;0;0;0;0.0033624;0.0013889;5.7087;25.595;12.996;0.10657;NaN;11.143;8.8377;1063.9;0.05;0.24118
24.711;9518.9;67.714;-1.0186;308.27;1.0228;7264.2;7.1274;7264.2;0.056216;300.74;0.092095;32.941;-106.9;0.99759;0.016653;-1.4823e-6;5.8207;-0.072604;959.21;0;310.49;5.9234;78.589;59.459;3.3511;0.28976;11673790;0;25.057;0.42361;0.42361;0.30396;0.060321;0.059325;0.0036159;0.0086636;1.4379e-4;0;0;0;0;0.0033933;0.0013871;5.7087;25.595;12.706;0.10669;NaN;11.131;8.8365;1063.9;0.05;0.24134
24.761;9522.2;66.075;-1.0181;307.77;1.0222;7279.3;7.1554;7279.3;0.056321;300.59;0.091862;32.941;-106.9;0.99759;0.01666;-1.4823e-6;5.8376;-0.038814;959.21;0;310.49;5.9234;78.588;59.459;3.3509;0.28929;11653847;0;24.968;0.42352;0.42352;0.30397;0.060242;0.05931;0.0036171;0.0082521;3.9691e-4;0;0;0;0;0.0034241;0.0013853;5.7087;25.595;12.414;0.10682;NaN;11.119;8.8353;1063.9;0.05;0.24159
24.811;9525.5;64.438;-1.0175;307.28;1.0217;7294.3;7.1834;7294.3;0.056425;300.45;0.091633;32.941;-106.9;0.99759;0.016658;-1.4833e-6;5.8536;-0.0080528;959.21;0;310.49;5.9234;78.587;59.459;3.3507;0.28883;11634255;0;24.881;0.42344;0.42344;0.30398;0.060163;0.059294;0.0036163;0.0091181;3.5769e-4;0;0;0;0;0.003454;0.0013835;5.7087;25.595;12.122;0.10696;NaN;11.108;8.8342;1063.9;0.05;0.24184
24.861;9528.7;62.802;-1.017;306.8;1.0211;7309.3;7.2115;7309.3;0.056529;300.3;0.091407;32.941;-106.9;0.99759;0.01663;-1.4832e-6;5.8701;0.014521;959.21;0;310.49;5.9234;78.586;59.459;3.3505;0.28838;11615014;0;24.795;0.42335;0.42335;0.30399;0.060086;0.059279;0.0036101;0.0085559;-3.5505e-4;0;0;0;0;0.0034844;0.0013818;5.7087;25.595;11.829;0.10712;NaN;11.096;8.8331;1063.8;0.05;0.2421
